object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤
ddx6mnhbph6yzchg,https://www.dd-room.com/object/ddx6mnhbph6yzchg,@@六張犁科技大樓商圈旁*靜巷樹海美邸,247999,495998,27646,臺北市大安區敦南街,大安區,敦南街,25.0214853,121.547178,4房3廳3衛2陽台,4,3,3,0,2,4,整層,elevator,143.2,2,16,12,2026-06-22,broker,對外窗、有電梯、水泥隔間
ndqsugemh47yudxm,https://www.dd-room.com/object/ndqsugemh47yudxm,@@台北小巨蛋商圈旁*質感明亮美邸,83499,166998,7500,臺北市松山區健康路,松山區,健康路,25.05253,121.5526364,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,46.7,2,9,12,2026-06-22,broker,可開伙、有電梯、對外窗、有陽台
p49g8uiowt2ei55k,https://www.dd-room.com/object/p49g8uiowt2ei55k,@@信義象山吳興國小旁*採光明亮三房,47999,96000,2882,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,4房2廳3衛1陽台,4,2,3,0,1,4,整層,elevator,42,1,7,12,2026-06-22,broker,保全設施、對外窗、可開伙
mqcqnq9ar7vgxwin,https://www.dd-room.com/object/mqcqnq9ar7vgxwin,@@昆陽捷運商圈旁*清新明亮2+1房,85000,170000,8000,臺北市南港區重陽路,南港區,重陽路,25.0569437,121.5998567,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,60.4,6,9,12,2026-06-22,broker,可開伙、可養貓、可養狗、可養其他寵物、有電梯、水泥隔間、對外窗、有陽台
tova2y3yhpam2dhx,https://www.dd-room.com/object/tova2y3yhpam2dhx,@@大安麟光捷運商圈旁*健身明亮機能宅,36999,73998,0,臺北市大安區和平東路三段,大安區,和平東路三段,25.0109102,121.5639627,4房2廳2衛1陽台,4,2,2,0,1,4,整層,apt,32.8,4,4,12,2026-06-22,broker,對外窗、可開伙、水泥隔間
alkqtwu6qbnebzic,https://www.dd-room.com/object/alkqtwu6qbnebzic,@@內湖捷運商圈旁*採光明亮優質機能宅,63500,127000,0,臺北市內湖區成功路四段,內湖區,成功路四段,25.0847146,121.597789,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,62,4,14,12,2026-06-22,broker,對外窗、有電梯、水泥隔間
i92hzkslimlf1gw6,https://www.dd-room.com/object/i92hzkslimlf1gw6,@@@善導寺台大東門商圈旁*溫馨明亮美居,74998,150000,5293,臺北市中正區仁愛路一段,中正區,仁愛路一段,25.0383307,121.5204463,2房1廳1衛1陽台,2,1,1,0,1,2,整層,elevator,26.5,7,6,12,2026-06-22,broker,可開伙、有電梯、對外窗、有陽台
ervm54tiqiwlb32s,https://www.dd-room.com/object/ervm54tiqiwlb32s,@@信義象山捷運商圈*採光挑高住辦,55000,110000,4480,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,1房1廳1衛1陽台,1,1,1,0,1,1,整層,elevator,43.4,6,12,12,2026-06-22,broker,可開伙、對外窗、有電梯、有陽台
hkg8sgkdwk24thdt,https://www.dd-room.com/object/hkg8sgkdwk24thdt,@@大安六張犁商圈旁*優質生活機能居,67999,135998,2600,臺北市大安區敦化南路二段,大安區,敦化南路二段,25.0333105,121.5490456,2房2廳2衛1陽台,2,2,2,0,1,2,整層,elevator,37.4,5,12,12,2026-06-22,broker,可開伙、有電梯、水泥隔間
wbeuuiktxajxzsry,https://www.dd-room.com/object/wbeuuiktxajxzsry,@@芝山天母SOGO商圈旁*質感高樓景觀明亮美邸,235000,470000,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,4房2廳4衛2陽台,4,2,4,0,2,4,整層,elevator,105.2,18,21,24,2026-06-22,broker,對外窗、有電梯、水泥隔間
7frm2cko2j9mtuth,https://www.dd-room.com/object/7frm2cko2j9mtuth,景美考試院溝子口河景拎包入住,15000,29999,0,臺北市文山區木柵路一段,文山區,木柵路一段,24.9886465,121.5571187,2房1廳1衛1陽台,2,1,1,0,1,2,整層,apt,15,4,4,12,2026-06-21,broker,可養貓、可養狗、可養其他寵物、可無火煮食、對外窗、氣密窗、可報稅、有陽台、可入籍
sntzfewgruqgmwql,https://www.dd-room.com/object/sntzfewgruqgmwql,近家樂福、薇閣高中國小、復興高中、復興傳統市場寧靜套房,9200,18400,0,臺北市北投區大屯路,北投區,大屯路,25.1437697,121.5008212,1房1廳1衛1陽台,1,1,1,0,1,2,分租套房,house,8,2,3,12,2026-06-20,agent,可無火煮食、對外窗、保全設施、水費照台水、免仲介費、水泥隔間、有陽台
csux3qcjy7dkdd7l,https://www.dd-room.com/object/csux3qcjy7dkdd7l,捷運萬芳醫院1分【超值3房1廳】有陽台★採光優★中科大,29999,59998,0,臺北市文山區興隆路三段,文山區,興隆路三段,24.9981483,121.5588495,3房1廳1衛1陽台,3,1,1,0,1,3,整層,apt,20,6,6,12,2026-06-19,broker,可開伙、有陽台
p3qekhxrrsnwiagy,https://www.dd-room.com/object/p3qekhxrrsnwiagy,捷運南京三民【優質3房2衛】有陽台★皆有窗★附冷氣,38999,77998,0,臺北市松山區八德路四段,松山區,八德路四段,25.0488403,121.564381,3房2廳2衛3陽台,3,2,2,0,3,3,整層,apt,34,5,5,12,2026-06-19,broker,可開伙、有陽台
ymp0vdbvrqftfj7j,https://www.dd-room.com/object/ymp0vdbvrqftfj7j,近捷運明德【超值3房2衛】可補助★警衛管理★有陽台,41999,83998,2170,臺北市北投區文林北路,北投區,文林北路,25.1051566,121.5180389,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,31,7,12,12,2026-06-19,broker,可開伙、有陽台、租金補貼
39a5alucixpwlhv3,https://www.dd-room.com/object/39a5alucixpwlhv3,捷運台北小巨蛋【優質租案】獨洗衣機★垃圾代收★免爬梯,15999,31998,500,臺北市松山區福德街,松山區,福德街,25.0362646,121.5788041,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,1,4,12,2026-06-19,broker,垃圾代收
oqp5y44yqwzwtpaa,https://www.dd-room.com/object/oqp5y44yqwzwtpaa,捷運後山埤【超值租案】限女性★採光優★垃圾代收,11999,23998,0,臺北市信義區福德街,信義區,福德街,25.0371886,121.5814781,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,5,5,12,2026-06-19,broker,垃圾代收
hougvddew35c6zwl,https://www.dd-room.com/object/hougvddew35c6zwl,近捷運後山埤【超值租案】女性專屬★垃圾代收★獨立衛浴,7999,15998,0,臺北市信義區福德街,信義區,福德街,25.0371886,121.5814781,1房1衛,1,0,1,0,0,2,獨立套房,apt,3,5,5,12,2026-06-19,broker,垃圾代收
nszlrug0aevjm2b8,https://www.dd-room.com/object/nszlrug0aevjm2b8,捷運葫洲【豪邸3房2衛】可入籍★警衛管理★樓中樓,57990,115980,4050,臺北市內湖區金湖路,內湖區,金湖路,25.0837687,121.5954124,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,25,3,8,12,2026-06-18,broker,可開伙、有電梯、有陽台、可入籍
1av5mpz4k0fkd2pr,https://www.dd-room.com/object/1av5mpz4k0fkd2pr,捷運後山埤3分【優質租案】警衛管理★洗衣機★有電梯,23999,47998,0,臺北市南港區忠孝東路五段,南港區,忠孝東路五段,25.0448112,121.5822806,1房1衛,1,0,1,0,0,2,獨立套房,elevator,5,-1,8,12,2026-06-18,broker,可開伙、有電梯
mbjjyrzreipkojc7,https://www.dd-room.com/object/mbjjyrzreipkojc7,💓秒殺/大安/科技大樓捷運站/陽台質感2+1房雙衛浴/電梯,65000,130000,0,臺北市大安區和平東路二段,大安區,和平東路二段,25.0256339,121.5383961,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,31.8,5,7,12,2026-06-18,broker,可無火煮食、有電梯、有陽台、對外窗、可開伙、保全設施、電費照台電、水費照台水
kweegvyhnkshd8ei,https://www.dd-room.com/object/kweegvyhnkshd8ei,💓新北投家樂福/電梯套房/可租補/可養貓/台電,7500,15000,0,臺北市北投區中和街,北投區,中和街,25.1405111,121.5002439,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6,5,5,12,2026-06-18,broker,可無火煮食、可養貓、租金補貼、可報稅、有電梯、可入籍、對外窗、可養其他寵物
a6xglzacpm0ib3oo,https://www.dd-room.com/object/a6xglzacpm0ib3oo,💓中山國小捷運/可租補/台電/可養貓/可報稅,24500,49000,0,臺北市中山區新生北路三段,中山區,新生北路三段,25.0655896,121.5290694,2房1廳1衛,2,1,1,0,0,2,整層,apt,12,2,4,12,2026-06-18,broker,可無火煮食、可養貓、可報稅、可入籍、對外窗、租金補貼
6p24kywounjvy3em,https://www.dd-room.com/object/6p24kywounjvy3em,💓台北車站捷運平價雅房/可養貓咪/可租補可報稅,7800,15600,0,臺北市中正區漢口街一段,中正區,漢口街一段,25.0451622,121.5103767,1房,1,0,0,0,0,1,雅房,apt,4,2,5,3,2026-06-18,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗、垃圾代收
aof4rvv3czwy5vfy,https://www.dd-room.com/object/aof4rvv3czwy5vfy,💓西門捷運/西門町近昆明街/電梯套房/可養貓/可短租,16000,32000,0,臺北市萬華區漢口街二段,萬華區,漢口街二段,25.046203,121.5046071,1房1衛,1,0,1,0,0,2,獨立套房,elevator,7,5,11,12,2026-06-18,broker,可無火煮食、可養貓、有電梯、對外窗、可養其他寵物
6bl3vcyturqolmsr,https://www.dd-room.com/object/6bl3vcyturqolmsr,💓秒殺士林/可養貓/可租補/可報稅/台電/短租可談,15500,31000,500,臺北市士林區延平北路五段,士林區,延平北路五段,25.0811652,121.5105537,1房1衛,1,0,1,0,0,2,獨立套房,apt,9,2,5,12,2026-06-18,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗、可養其他寵物
h2ncvkwxl60csp2u,https://www.dd-room.com/object/h2ncvkwxl60csp2u,💓福德國小近南港公園/貓咪可談/獨曬平價套房/水費0元,12000,24000,0,臺北市南港區福德街,南港區,福德街,25.0409996,121.5917003,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,2,4,12,2026-06-18,broker,可無火煮食、可養貓、對外窗、電費照台電
5lhbteiwftzxjyiv,https://www.dd-room.com/object/5lhbteiwftzxjyiv,💓忠孝復興捷運/電梯套房/高樓層/採光/東區無敵生活機能,23000,46000,0,臺北市大安區復興南路一段,大安區,復興南路一段,25.0433313,121.5438915,1房1衛,1,0,1,0,0,2,獨立套房,elevator,12,10,12,12,2026-06-18,broker,可無火煮食、對外窗、有電梯
zpwhg1wx8ljiijvt,https://www.dd-room.com/object/zpwhg1wx8ljiijvt,💓士林運動中心/百齡橋/可寵物/陽台套房,14000,28000,0,臺北市士林區承德路四段,士林區,承德路四段,25.0902764,121.5173712,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,7,5,5,12,2026-06-18,broker,可無火煮食、可養貓、租金補貼、可報稅、有陽台、可入籍、對外窗、可養其他寵物
aglmbdzyse6eip2b,https://www.dd-room.com/object/aglmbdzyse6eip2b,💓新北投家樂福/可租補/可養貓/台電/單人套房,7000,14000,0,臺北市北投區中和街,北投區,中和街,25.1405111,121.5002439,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,3,5,12,2026-06-18,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗、可養其他寵物、垃圾代收
jud8xf3dvti6kwmk,https://www.dd-room.com/object/jud8xf3dvti6kwmk,捷運昆陽5分【超值租案】採光優★低樓層★女性專屬,10999,21998,0,臺北市南港區昆陽街,南港區,昆陽街,25.0514814,121.5936232,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,2,3,12,2026-06-17,broker,可養貓、可養狗
4upcso2jcjlturkq,https://www.dd-room.com/object/4upcso2jcjlturkq,北醫大【超值3房2廳】可補助★警衛管理★獨立陽台,27500,55000,2130,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,3房2廳1衛1陽台,3,2,1,0,1,3,整層,elevator,23,4,7,12,2026-06-17,broker,可養貓、可養狗、可開伙、有電梯、有陽台、租金補貼
yuvglzcamqrufcxk,https://www.dd-room.com/object/yuvglzcamqrufcxk,捷運東門2分【優質租案】可養寵★警衛管理★魔術空間,28999,57998,855,臺北市中正區信義路二段,中正區,信義路二段,25.0337185,121.5312675,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,7,9,11,12,2026-06-17,broker,可養貓、可養狗、可開伙、有電梯、有陽台
vwdxhcabine55jwz,https://www.dd-room.com/object/vwdxhcabine55jwz,捷運萬芳醫院3分【超值3房1廳】有陽台★寵可洽★中科大,24999,49998,0,臺北市文山區興隆路三段,文山區,興隆路三段,24.9981483,121.5588495,3房1廳1衛1陽台,3,1,1,0,1,3,整層,apt,27,3,3,12,2026-06-17,broker,可養貓、可養狗、可開伙、有陽台
asmdycfqaduyl9i6,https://www.dd-room.com/object/asmdycfqaduyl9i6,近捷運後山埤【超值租案】垃圾代收★女性專屬★獨立衛浴,7999,15998,0,臺北市信義區福德街,信義區,福德街,25.0371886,121.5814781,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,5,5,12,2026-06-17,broker,可養貓、可養狗、可開伙、垃圾代收
slfwmcq09wr4fsv9,https://www.dd-room.com/object/slfwmcq09wr4fsv9,★南京西★北門捷運★迪化商圈★禁菸寵★電梯大樓,14000,0,0,臺北市大同區南京西路,大同區,南京西路,25.0537899,121.5156011,1房1衛,1,0,1,0,0,2,分租套房,elevator,7,8,9,12,2026-06-17,broker,對外窗、氣密窗、有電梯
cpsq161frwdekjph,https://www.dd-room.com/object/cpsq161frwdekjph,信義區信義香榭,29800,59600,2356,臺北市信義區信義路五段,信義區,信義路五段,25.0330722,121.5605445,1房1廳1衛1陽台,1,1,1,0,1,1,整層,elevator,13,7,19,12,2026-06-17,agent,可養貓、可養狗、可養其他寵物、可無火煮食、氣密窗、對外窗、有電梯、保全設施、垃圾代收、包裹代收、免仲介費、電費照台電、水費照台水、可報稅、有陽台、租金補貼、可入籍
nuhvddcrhs9niupq,https://www.dd-room.com/object/nuhvddcrhs9niupq,@@台電大樓捷運商圈旁*景觀採光明亮機能美邸,179999,359998,0,臺北市中正區羅斯福路三段,中正區,羅斯福路三段,25.0210343,121.5293258,4房2廳3衛2陽台,4,2,3,0,2,4,整層,elevator,70.3,8,19,12,2026-06-16,broker,對外窗、有電梯、水泥隔間、可開伙
w24bf8suqh1tgwpb,https://www.dd-room.com/object/w24bf8suqh1tgwpb,捷運雙連4分【豪邸3房2衛】報稅洽★家具洽★景觀戶★飯店管理,100000,200000,6437,臺北市大同區承德路二段,大同區,承德路二段,25.0600848,121.5183019,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,27,16,19,12,2026-03-30,broker,可開伙、有電梯、有陽台
ac6bejnvukkx4ekn,https://www.dd-room.com/object/ac6bejnvukkx4ekn,天母生活市集【超值租案】有電梯★垃圾代收★獨立衛浴,10999,21998,0,臺北市士林區中山北路七段,士林區,中山北路七段,25.1208556,121.5313422,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,2,7,12,2026-03-20,broker,垃圾代收
83czqdkc4qh1la2r,https://www.dd-room.com/object/83czqdkc4qh1la2r,捷運南京復興5分【電梯大空間】可補助★有警衛★垃圾代收,20000,40000,1250,臺北市松山區長安東路二段,松山區,長安東路二段,25.0482574,121.5459422,1房1衛,1,0,1,0,0,2,獨立套房,elevator,9,10,12,12,2026-03-12,broker,可開伙、有電梯、垃圾代收、租金補貼
6r818cmjfrlgexdc,https://www.dd-room.com/object/6r818cmjfrlgexdc,天母運動公園【優質3房2衛】可補助★養寵物★有陽台,54999,109998,0,臺北市士林區士東路,士林區,士東路,25.1129284,121.5352283,3房1廳2衛1陽台,3,1,2,0,1,3,整層,apt,26,2,5,12,2026-03-09,broker,可養貓、可養狗、可開伙、有陽台、租金補貼
zqmsye3y0xch6ybf,https://www.dd-room.com/object/zqmsye3y0xch6ybf,捷運西湖站【優質租案】採光優★精緻裝潢★有電梯,15000,30000,0,臺北市內湖區內湖路一段,內湖區,內湖路一段,25.0799008,121.575434,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,6,7,12,2026-03-06,broker,有電梯
fdylndevryvvauio,https://www.dd-room.com/object/fdylndevryvvauio,榮星花園【超值租案】有電梯★採光優★垃圾代收,11499,22998,500,臺北市中山區龍江路,中山區,龍江路,25.0634093,121.5409237,1房1衛,1,0,1,0,0,2,獨立套房,elevator,5,8,8,12,2026-03-06,broker,可開伙、有電梯、垃圾代收
ozdkmmp8u332xzvw,https://www.dd-room.com/object/ozdkmmp8u332xzvw,捷運台電大樓2分【超值租案】對外窗★附傢俱★限女性,11999,23998,0,臺北市大安區師大路,大安區,師大路,25.0218269,121.528185,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,3,12,2026-03-02,broker,
soce9ycl1mczeigt,https://www.dd-room.com/object/soce9ycl1mczeigt,美國學校【豪邸3房4衛】可報稅★平面車位★全新裝潢,75000,150000,0,臺北市士林區中山北路六段,士林區,中山北路六段,25.1032702,121.5250883,3房3廳4衛2陽台,3,3,4,0,2,3,整層,elevator,73,1,4,12,2026-02-28,broker,可開伙、有電梯、有陽台
ffz79cofwljnmgxz,https://www.dd-room.com/object/ffz79cofwljnmgxz,捷運士林站【豪邸3房3衛】可報稅★有陽台★警衛管理,167999,335998,0,臺北市士林區雨農路,士林區,雨農路,25.0996714,121.5325186,3房2廳3衛2陽台,3,2,3,0,2,3,整層,elevator,58,8,10,12,2026-02-27,broker,可養貓、可養狗、可開伙、有電梯、有陽台
rwv29twg5x2agizj,https://www.dd-room.com/object/rwv29twg5x2agizj,捷運南京復興5分【電梯大空間】可補助★有警衛★垃圾代收,20000,40000,1250,臺北市松山區長安東路二段,松山區,長安東路二段,25.0482574,121.5459422,1房1衛,1,0,1,0,0,2,獨立套房,elevator,6,10,12,12,2026-02-26,broker,有電梯、垃圾代收、租金補貼
fnugkkiv4bjw5zpk,https://www.dd-room.com/object/fnugkkiv4bjw5zpk,美國學校【豪邸3房2衛】可養寵★可入籍★房皆有窗,100000,200000,0,臺北市士林區天母西路,士林區,天母西路,25.1184206,121.5278907,3房1廳2衛1陽台,3,1,2,0,1,3,整層,elevator,58,6,6,12,2026-02-23,broker,可養貓、可養狗、可開伙、有電梯、有陽台、可入籍
4wvl59101raqnxot,https://www.dd-room.com/object/4wvl59101raqnxot,捷運忠孝敦化3分【優質電梯】包水電瓦斯★垃圾代收★採光佳,21000,42000,2500,臺北市大安區安和路一段,大安區,安和路一段,25.0376884,121.5512504,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,3,4,12,2026-02-23,broker,可開伙、有電梯、垃圾代收
wo4ifs6gxdttxolr,https://www.dd-room.com/object/wo4ifs6gxdttxolr,民生社區新東街靜巷2間獨立套房,15000,30000,0,臺北市松山區新東街,松山區,新東街,25.0590866,121.5659347,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,1,4,12,2026-02-22,broker,
z5vlvdtnapn2ftgq,https://www.dd-room.com/object/z5vlvdtnapn2ftgq,安靜.乾淨.便利.的稀有套房,11000,22000,0,臺北市大同區重慶北路一段,大同區,重慶北路一段,25.0538062,121.5142484,1房1衛,1,0,1,0,0,2,獨立套房,apt,6,5,5,12,2026-02-22,broker,
eaancsxnpayxja8s,https://www.dd-room.com/object/eaancsxnpayxja8s,美國學校【豪邸4房3衛】可報稅★養寵洽★一層1戶,179995,359990,13704,臺北市士林區天玉街,士林區,天玉街,25.1219055,121.5307953,4房2廳3衛1陽台,4,2,3,0,1,4,整層,elevator,96,15,15,12,2026-02-10,broker,可養貓、可養狗、可開伙、有電梯、有陽台
ojhtyyxsravle3wg,https://www.dd-room.com/object/ojhtyyxsravle3wg,捷運古亭站【豪邸2房2廳】可報稅★有警衛★工作室,84990,169980,7210,臺北市大安區永康街,大安區,永康街,25.0324642,121.5297302,2房2廳1衛1陽台,2,2,1,0,1,2,整層,elevator,36,1,13,12,2026-02-08,broker,可開伙、有陽台
ktp9czuymnvrqmdb,https://www.dd-room.com/object/ktp9czuymnvrqmdb,捷運西門3分【豪邸3房2衛】可短租★雙面採光★景觀高樓,119999,239998,0,臺北市萬華區西寧南路,萬華區,西寧南路,25.0384998,121.5063353,3房2廳2衛2陽台,3,2,2,0,2,3,整層,elevator,47,22,27,12,2026-02-07,broker,可養貓、可養狗、可開伙、有電梯、有陽台
gokyjdbzewxf5x2d,https://www.dd-room.com/object/gokyjdbzewxf5x2d,近捷運西門【景觀4房3衛】含車位★新大樓★飯店管理,59999,119998,5700,臺北市萬華區貴陽街二段,萬華區,貴陽街二段,25.0393921,121.5063921,4房2廳3衛2陽台,4,2,3,0,2,4,整層,elevator,52,9,19,12,2026-02-05,broker,可開伙、有電梯、有陽台
oermml7xcupiu8tk,https://www.dd-room.com/object/oermml7xcupiu8tk,近捷運象山【電梯2房2廳】可補助★附冷氣★警衛管理,31000,62000,1000,臺北市信義區松德路,信義區,松德路,25.0373755,121.5748419,2房2廳1衛1陽台,2,2,1,0,1,2,整層,elevator,28,4,7,12,2026-02-05,broker,可開伙、有電梯、有陽台、租金補貼
v0efdtqjytnng8jl,https://www.dd-room.com/object/v0efdtqjytnng8jl,免佣）泳池飯店宅。高階主管首選。明亮美屋【】★,35000,70000,2111,臺北市中山區農安街,中山區,農安街,25.0646817,121.5349909,1房1衛1陽台,1,0,1,0,1,2,獨立套房,elevator,14,11,14,12,2026-02-05,broker,可開伙、有電梯、有陽台、免仲介費
e1u8wp5712bka8e3,https://www.dd-room.com/object/e1u8wp5712bka8e3,捷運忠孝敦化4分【優質3房2衛】新裝潢★有廚房★採光佳,47000,94000,600,臺北市大安區敦化南路一段,大安區,敦化南路一段,25.0420962,121.5491292,3房2廳2衛1陽台,3,2,2,0,1,3,整層,apt,30,3,4,12,2026-02-05,broker,可開伙、有陽台
mpvsimzpw9l187we,https://www.dd-room.com/object/mpvsimzpw9l187we,捷運中山國小站【優質3房2廳】獨洗衣機★有廚房★房皆有窗,31190,62380,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,3房2廳1衛1陽台,3,2,1,0,1,3,整層,apt,26,4,4,12,2026-02-04,broker,可開伙、有陽台
rctqbj5f4t9y1axu,https://www.dd-room.com/object/rctqbj5f4t9y1axu,捷運松江南京5分【優質租案】補助洽★飲水機★垃圾代收,14499,28998,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,4,5,12,2026-02-04,broker,可開伙、垃圾代收、租金補貼
bqmtlwoju0zmu7hs,https://www.dd-room.com/object/bqmtlwoju0zmu7hs,捷運松江南京5分【優質租案】精緻裝潢★飲水機★獨立衛浴,13799,27598,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,5,5,12,2026-02-04,broker,
muhp153uyjobnyq1,https://www.dd-room.com/object/muhp153uyjobnyq1,華興高中【豪邸1房3廳】整棟出租★可報稅★養寵物,90000,180000,0,臺北市士林區仰德大道一段,士林區,仰德大道一段,25.1070948,121.5372354,1房3廳1衛2陽台,1,3,1,0,2,1,整層,apt,78,1,3,12,2026-02-04,broker,可養貓、可養狗、可開伙、有陽台
jtzhdonirmcipyqg,https://www.dd-room.com/object/jtzhdonirmcipyqg,捷運忠孝復興5分【秒殺租案】垃圾代收★大面採光★東區商圈,13500,27000,500,臺北市大安區敦化南路一段,大安區,敦化南路一段,25.0420962,121.5491292,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,4,5,12,2026-02-04,broker,垃圾代收
rf2z4ehu9hxuhc5c,https://www.dd-room.com/object/rf2z4ehu9hxuhc5c,中研院【秒殺租案】採光優★低樓層★獨立衛浴,9999,19998,0,臺北市南港區合順街,南港區,合順街,25.0429832,121.6194393,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,2,3,12,2026-02-03,broker,
2zjzo21cozevrgyf,https://www.dd-room.com/object/2zjzo21cozevrgyf,近捷運古亭【超值租案】可補助★養貓洽★採光優,13600,27200,0,臺北市中正區廈門街,中正區,廈門街,25.026447,121.5178804,1房1衛,1,0,1,0,0,2,獨立套房,apt,5,4,4,12,2026-01-31,broker,可開伙、租金補貼
rdmfawrigo4ynlnh,https://www.dd-room.com/object/rdmfawrigo4ynlnh,中研院【秒殺租案】可補助★採光優★垃圾代收,8800,17600,500,臺北市南港區合順街,南港區,合順街,25.0429832,121.6194393,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,2,3,12,2026-01-29,broker,垃圾代收、租金補貼
g8cwfxxdbhq4bvbe,https://www.dd-room.com/object/g8cwfxxdbhq4bvbe,捷運六張犁站【超值租案】可補助★採光優★獨立衛浴,9300,18600,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,4,4,12,2026-01-26,broker,租金補貼
hlfmwaapd0m96niu,https://www.dd-room.com/object/hlfmwaapd0m96niu,中研院【超值2房2廳】可寵物★有廚房★房皆有窗,25000,50000,0,臺北市南港區舊莊街一段,南港區,舊莊街一段,25.0371917,121.6238671,2房2廳1衛1陽台,2,2,1,0,1,2,整層,apt,22,3,4,12,2026-01-23,broker,可養貓、可養狗、可開伙、有陽台
sbuctxemzwrbbgyt,https://www.dd-room.com/object/sbuctxemzwrbbgyt,近捷運台北小巨蛋【優質電梯】補助洽★飲水機★垃圾代收,14987,29974,1800,臺北市松山區光復北路,松山區,光復北路,25.0499626,121.5578025,1房1衛,1,0,1,0,0,2,獨立套房,elevator,4,4,7,12,2026-01-22,broker,有電梯、垃圾代收、租金補貼
2zs1sg7r56nwzav0,https://www.dd-room.com/object/2zs1sg7r56nwzav0,捷運台電大樓5分【優質租案】垃圾代收★獨洗衣機★大面採光,17999,35998,0,臺北市大安區泰順街,大安區,泰順街,25.0250271,121.5314639,1房1衛,1,0,1,0,0,2,獨立套房,apt,4,4,4,12,2026-01-21,broker,垃圾代收
utawd7ntugjcqk8l,https://www.dd-room.com/object/utawd7ntugjcqk8l,捷運信義安和站【優質租案】洗衣機★有陽台★小廚房,18999,37998,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,11,2,7,12,2026-01-19,broker,有陽台
v9xahskxxu7ku1jg,https://www.dd-room.com/object/v9xahskxxu7ku1jg,近北醫大【超值2房1衛】傢俱齊★獨立陽台★限學生,13990,27980,0,臺北市信義區吳興街,信義區,吳興街,25.0251064,121.5670694,2房1廳1衛1陽台,2,1,1,0,1,2,整層,apt,19,6,6,12,2026-01-16,broker,有陽台
6jphl2ehpc9hieih,https://www.dd-room.com/object/6jphl2ehpc9hieih,捷運萬隆4分【優質大空間】小廚房★大露臺★採光優,22000,44000,200,臺北市文山區萬隆街,文山區,萬隆街,25.0003608,121.5380282,1房1衛1陽台,1,0,1,0,1,2,獨立套房,apt,9,6,6,12,2026-01-15,broker,有陽台
wlzp5e2g6ftupayt,https://www.dd-room.com/object/wlzp5e2g6ftupayt,捷運善導寺4分【精緻3房2衛】報稅洽★可入籍★警衛管理,62000,124000,4000,臺北市中正區林森南路,中正區,林森南路,25.041725,121.5224325,3房2廳2衛1陽台,3,2,2,0,1,3,整層,elevator,20,4,12,12,2026-01-14,broker,可養貓、可養狗、可開伙、有電梯、有陽台、可入籍
